is_comb;items;min_support;candidate_size;ja_version;correct;incorrect;empty_candidates;num_of_patterns;total;accuracy_overall;error_rate;avg_len_of_candidates;median_len_of_candidates;modus_len_of_candidates;max_len_of_candidates;min_len_of_candidates;guess_1;guess_2;guess_3;guess_perc_1;guess_perc_2;guess_perc_3;time_elapsed
False;JA4+JA4S;0.35;3;4;1888;2746;0;216;4634;0.4074233923176521;0.5925766076823479;2.809883470004316;3.0;3;3;1;996;553;339;0.21;0.12;0.07
True;JA4+JA4S;0.35;3;4;3474;1160;0;216;4634;0.7496763055675443;0.2503236944324558;1.7429866206301252;1.0;1;3;1;2917;269;288;0.63;0.06;0.06
False;JA4+JA4S;0.25;3;4;2582;2052;0;285;4634;0.5571860164005179;0.4428139835994821;2.790677600345274;3.0;3;3;1;1144;976;462;0.25;0.21;0.1
True;JA4+JA4S;0.25;3;4;3699;935;0;285;4634;0.7982304704359086;0.2017695295640915;1.7136383254208027;1.0;1;3;1;3061;387;251;0.66;0.08;0.05
False;JA4+JA4S;0.15;3;4;2865;1769;0;398;4634;0.6182563659905049;0.381743634009495;2.790677600345274;3.0;3;3;1;1547;837;481;0.33;0.18;0.1
True;JA4+JA4S;0.15;3;4;3664;970;0;398;4634;0.790677600345274;0.20932239965472593;1.7136383254208027;1.0;1;3;1;3230;257;177;0.7;0.06;0.04
False;JA3+JA4;0.95;3;4;634;4000;0;25;4634;0.1368148467846353;0.8631851532153647;2.6989641778161415;3.0;3;3;1;165;222;247;0.04;0.05;0.05
True;JA3+JA4;0.95;3;4;673;3961;0;25;4634;0.1452309020284851;0.8547690979715149;2.5880448856279674;3.0;3;3;1;508;142;23;0.11;0.03;0.0
False;JA3+JA4;0.85;3;4;1059;3575;0;36;4634;0.2285282693137678;0.7714717306862322;2.8226154510142427;3.0;3;3;1;270;366;423;0.06;0.08;0.09
True;JA3+JA4;0.85;3;4;1732;2902;0;36;4634;0.3737591713422529;0.6262408286577471;2.216012084592145;3.0;3;3;1;1455;191;86;0.31;0.04;0.02
False;JA3+JA4;0.75;3;4;1393;3241;0;44;4634;0.30060422960725075;0.6993957703927492;2.7673716012084593;3.0;3;3;1;590;548;255;0.13;0.12;0.06
True;JA3+JA4;0.75;3;4;2401;2233;0;44;4634;0.5181268882175226;0.4818731117824773;2.0504963314630986;2.0;3;3;1;1987;207;207;0.43;0.04;0.04
False;JA3+JA4;0.65;3;4;1459;3175;0;47;4634;0.3148467846353043;0.6851532153646958;2.792403970651705;3.0;3;3;1;707;414;338;0.15;0.09;0.07
True;JA3+JA4;0.65;3;4;2645;1989;0;47;4634;0.57078118256366;0.4292188174363401;2.0371169615882607;2.0;3;3;1;2034;375;236;0.44;0.08;0.05
False;JA3+JA4;0.55;3;4;1593;3041;0;55;4634;0.343763487268019;0.656236512731981;2.7844195079844627;3.0;3;3;1;709;548;336;0.15;0.12;0.07
True;JA3+JA4;0.55;3;4;2854;1780;0;55;4634;0.6158826068191627;0.38411739318083726;1.9527406128614588;2.0;1;3;1;2275;344;235;0.49;0.07;0.05
False;JA3+JA4;0.45;3;4;1859;2775;0;66;4634;0.40116529995684075;0.5988347000431593;2.7764350453172204;3.0;3;3;1;815;528;516;0.18;0.11;0.11
True;JA3+JA4;0.45;3;4;3260;1374;0;66;4634;0.7034958998705222;0.29650410012947775;1.8137678031937852;1.0;1;3;1;2679;384;197;0.58;0.08;0.04
False;JA3+JA4;0.35;3;4;1586;3048;0;75;4634;0.3422529132498921;0.6577470867501078;2.7792403970651707;3.0;3;3;1;860;441;285;0.19;0.1;0.06
True;JA3+JA4;0.35;3;4;3298;1336;0;75;4634;0.7116961588260682;0.2883038411739318;1.7984462667242123;1.0;1;3;1;2705;295;298;0.58;0.06;0.06
False;JA3+JA4;0.25;3;4;1792;2842;0;97;4634;0.3867069486404834;0.6132930513595166;2.785282693137678;3.0;3;3;1;878;589;325;0.19;0.13;0.07
True;JA3+JA4;0.25;3;4;3568;1066;0;97;4634;0.7699611566681053;0.2300388433318947;1.7272334915839447;1.0;1;3;1;2956;380;232;0.64;0.08;0.05
False;JA3+JA4;0.15;3;4;1935;2699;0;123;4634;0.4175658178679327;0.5824341821320673;2.790677600345274;3.0;3;3;1;1083;589;263;0.23;0.13;0.06
True;JA3+JA4;0.15;3;4;3621;1013;0;123;4634;0.7813983599482089;0.2186016400517911;1.7136383254208027;1.0;1;3;1;3170;272;179;0.68;0.06;0.04
